course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,category,tags,what_you_learn
Khóa Học SKETCHUP Thiết Kế 3D Ngoại Thất & Nội Thất ( Tặng 80GB Thư Viện 3D),Trần Thanh Sang,600.000,299.000,672,4.7,9 phần,45 bài giảng,27 giờ 07 phút,thiết kế,"Thiết kế, Thiết kế đồ họa 2D, Thiết kế nội thất, Sketchup","Tặng miễn phí kho map vật liệu, thư viện nội thất, thư viện vật liệu, mô hình nhà phố-biệt thự 80GB (Trị giá 2tr9). Bạn sẽ biết cách tự thiết kế 3d bất kỳ công trình, dự án nào. Bạn sẽ tự tin lên phương án tư vấn khách hàng mà không phải lo ngại vấn đề thuê đơn vị thứ 3 thiết kế. Bạn có thể dựng 3d tất cả các vật dụng để in 3d, cắt cnc..."
Khoá học Tekla Structure từ cơ bản và thực hành chuyên sâu,Nguyễn Văn Thanh Tâm,1.400.000,1.199.000,80,4.4,12 phần,71 bài giảng,08 giờ 58 phút,thiết kế,Thiết kế,"Bạn sẽ biết cách xây dựng mô hình 3D một nhà xưởng, nhà thép. Biết cách tạo bảng vẽ chế tạo, tạo thống kê số lượng, loại vật liệu, taọ bảng vẽ lắp dựng. Bạn sẽ có được kiến thức, quy trình xây dựng và kiểm tra mô hình. Bạn sẽ tự tin xây dựng mô hình kết cấu thép, kiểm tra cấn chạm đối tượng, quản lý thông tin công trình có ứng dụng BIM"
30 ngày trở thành 3D Artist chuyên nghiệp cùng 3Ds max & Vray 5,Nguyễn Đào Minh Ngọc,699.000,599.000,12,3.0,9 phần,42 bài giảng,06 giờ 06 phút,thiết kế,"Thiết kế, Thiết kế  đồ họa 3D, 3DSMax",Bạn sẽ nắm được quy trình xây dựng tư duy hiệu quả để trở thành 3D Artist chuyên nghiệp. Bạn sẽ có cơ hội kiếm thêm trên 1000 USD mỗi tháng từ công việc diễn họa bên ngoài
Solidworks thực chiến - Làm chủ solidworks sau 7 ngày,Đoàn Khắc Hiệp,1.000.000,799.000,172,5.0,7 phần,101 bài giảng,13 giờ 30 phút,thiết kế,"Thiết kế đồ họa 2D, Thiết kế  đồ họa 3D, Solidworks, Sketchup","Biết cách sử dụng công cụ quan trọng, thực chiến của phần mềm soliworks. Biết vận dụng công cụ quan trọng để nâng cao hiệu quả làm việc, tiết kiệm thời gian. Nâng cao kỹ năng đọc hiểu bản vẽ, nâng cao tư duy thiết kế. Thành thạo công cụ Solidworks giúp bạn vượt qua các môn học, đồ án dễ dàng. Tự tin khi đi xin việc với mức thu nhập mong muốn. Làm chủ tư duy thiết kế, dễ dàng tiếp cận với các phần mềm thiết kế 3D khác"
Thành Thạo Ngay Sketchup Cho Người Mới,Nguyễn Anh Tuấn,1.000.000,599.000,2880,4.4,10 phần,46 bài giảng,09 giờ 14 phút,thiết kế,"Thiết kế, Thiết kế đồ họa 2D, Thiết kế nội thất, Sketchup","Bạn sẽ biết cách làm chủ được phần mềm Sketchup và ứng dụng được trong công việc.. Bạn sẽ được sở hữu một bộ phím tắt về dựng hình 1 cách thông mình và nhanh chóng.. Bạn sẽ tự tin tự mình thiết kế những dạng công trình liên quan.. Bạn sẽ có khả năng tự học thêm nhiều kiến thức nâng cao, vì đã được cung cấp 1 nền tảng vững chắc."
Thiết Lập Hệ Thống Kiểm Tra Online Chấm Điểm Tự Động MIỄN PHÍ,Đức Tuệ Nam,1.990.000,1.499.000,62,5.0,4 phần,22 bài giảng,03 giờ 03 phút,thiết kế,Tiếng Nhật,"Bạn sẽ biết cách tạo ra hệ thống bài test bài bản và nhanh chóng. Bạn sẽ xây dựng được hệ thống bài test làm 1 lần dùng cả đời. Bạn sẽ biết cách tạo bài test với các định dạng khác nhau, ứng dụng đa dạng. Bạn sẽ biết cách tạo file quản lý điểm số học sinh khoa học. Bạn sẽ tiết kiệm đến 90% khâu chấm điểm so với cách dạy thông thường. Bạn không cần mất nhiều công sức trong việc giải thích kết quả với học viên"
Khóa học thiết kế với CANVA,Nguyễn Ngọc Định,500.000,399.000,16,5.0,6 phần,23 bài giảng,03 giờ 30 phút,thiết kế,"Thiết kế, Thiết kế Logo, Thiết kế banner, Canva",Khám phá tất cả các tính năng mới nhất hiện có với Canva. Tìm hiểu các nguyên tắc cơ bản của Canva và thiết kế đồ họa. Xây dựng bản sắc thương hiệu mạnh mẽ và hướng dẫn phong cách thương hiệu cho doanh nghiệp của bạn. Sử dụng Canva để tạo hình ảnh mà bạn cần để quảng bá doanh nghiệp của mình
Diễn họa nội thất lumion đơn giản chỉ trong 6 bước,Nguyễn Ngân Vy,1.500.000,1.299.000,38,3.5,7 phần,38 bài giảng,07 giờ 34 phút,thiết kế,"Thiết kế, Thiết kế đồ họa, Thiết kế công trình, Thiết kế  đồ họa 3D","Nắm vững được các công cụ render của phần mềm Lumion 10, 11.0.. Biết cách xây dựng TIẾN TRÌNH LÀM VIỆC HIỆU QUẢ từ lúc có model cho tới khi ra sản phẩm.. Thực hành theo các dự án thực tế để nhanh chóng áp dụng vào công việc.. Nền tảng kiến thức cơ bản để tạo ra các sản phẩm ảnh tĩnh, video nội thất trong các công trình lớn.. Tự tin và chủ động trong thiết kế để nâng cao tay nghề cũng như tiếp xúc làm việc nhiều hơn với công việc thiết kế của bạn."
Xây dựng hệ thống quản lý dự án phần mềm miễn phí với Redmine,Nguyễn Thiện Ân,800.000,429.000,5,5.0,5 phần,38 bài giảng,02 giờ 51 phút,thiết kế,Quản lý dự án kiến trúc,"Tự xây dựng được hệ thống quản lý dự án phần mềm với chi phí bằng 0.. Hiểu được cách thức quản lý dự án phần mềm hoạt động.. Xây dựng được hệ thống báo cáo từ hệ thống Bitnami Redmine, tích hợp với spreadsheet (google sheet).. Cung cấp bản cài đặt miễn phí và tương tích với các plugin. Cung cấp theme cho Redmine miễn phí, bao gồm desktop và mobile.. Cung cấp hơn 10 plugins miễn phí để giúp cho Redmine có thể vận hành quản lý dự án tốt hơn.. Tích hợp với slack workspace để nhận notification (thông báo) từ Redmine khi có cập nhật. Tiết kiệm được chi phí và thời gian tìm hiểu để xây dựng một hệ thống quản lý."
Montessori: 8 bí mật dạy con chinh phục toàn cầu,Th.S Lê Thị Lan Anh,2.500.000,999.000,1,5.0,3 phần,14 bài giảng,01 giờ 37 phút,hôn nhân và gia đình,,"Thấu hiểu nguồn gốc, xuất xứ, người sáng lập phương pháp Monessori để thêm tin tưởng và quyết tâm chinh phục phương pháp này;. Thay đổi cái nhìn cố hữu, quan điểm cũ trong cách nhìn nhận, giáo dục trẻ;. Nắm vững hiện tượng 3 kép kinh điển của Montessori và biết cách kết nối cùng con trẻ;. Áp dụng ngay 08 bí mật để thay đổi mình và thay đổi con mình theo hướng tốt đẹp nhất"
Montessori: 5 bí mật phát triển TRÍ TUỆ THẨM THẤU ở trẻ,Th.S Lê Thị Lan Anh,4.800.000,2.499.000,3,5.0,4 phần,23 bài giảng,02 giờ 35 phút,hôn nhân và gia đình,,"Thấu hiểu về tâm sinh lý, khả năng lĩnh hội, kỹ năng của trẻ giai đoạn 0 - 6 tuổi;. Chinh phục được triết lý, tinh hoa của phương pháp Montessori;. Làm chủ kiến thức, kỹ năng & linh hoạt ứng dụng Montessori trong trường và dạy con tại nhà;. Được chuyên gia của Viện IEDV hỗ trợ online khi có yêu cầu;. Được thông báo, cập nhật các hoạt động (tập huấn, hội nghị, hội thảo, v.v,...) của Viện Giáo dục IEDV về giáo dục sớm tại nhiều vùng miền trong cả nước;. Được tham gia Hệ sinh thái Cộng đồng Giáo viên Montessori Việt Nam."
Montessori: Nguyên tắc 10 ngày đầu dạy trẻ chuẩn quốc tế,Th.S Lê Thị Lan Anh,2.500.000,999.000,5,4.5,3 phần,12 bài giảng,01 giờ 43 phút,hôn nhân và gia đình,,"Giúp bạn tiếp cận, làm quen trẻ mới tới lớp không còn là việc khó khăn;. Bạn sẽ nắm bắt được quy trình 10 ngày đầu tiên áp dụng với trẻ một cách chi tiết, tỉ mỉ;. Thấu hiểu trẻ, làm bạn với trẻ không còn là nỗi lo;. Giúp trẻ dễ dàng tiếp cận môi trường mới, giảm áp lực cho các giáo viên khi đón nhận trẻ mới;. Được chuyên gia của Viện IEDV hỗ trợ online khi có yêu cầu;. Được thông báo, cập nhật các hoạt động (tập huấn, hội nghị, hội thảo, v.v,...) của Viện Giáo dục IEDV về giáo dục sớm tại nhiều vùng miền trong cả nước;. Được tham gia Hệ sinh thái Cộng đồng Giáo viên Montessori Việt Nam."
Montessori: Dạy trẻ giáo dục sớm tại nhà,Th.S Lê Thị Lan Anh,4.800.000,1.999.000,3,5.0,3 phần,20 bài giảng,02 giờ 43 phút,hôn nhân và gia đình,,"Thấu hiểu tâm lý trẻ;. Nắm bắt được nội dung cơ bản của phương pháp Montessori;. Kiểm soát được cảm xúc, bình tĩnh trong mọi tình huống trong quá trình nuôi dạy con;. Thấu hiểu nhu cầu của con cái;. Thấu đạt định hướng nuôi dạy con;. Có lộ trình rõ ràng cho hành trình làm cha mẹ;. Làm người bạn đồng hành với con;. Nắm được cách hướng dẫn con các hoạt động Montessori ngay tại nhà."
Lộ Trình Giáo Dục Giới Tính Con Trẻ Và Cách Phòng Tránh Xâm Hại Tình Dục Trẻ Em,Nguyễn Thị Minh Hiền,500.000,199.000,20,5.0,7 phần,27 bài giảng,02 giờ 02 phút,hôn nhân và gia đình,"Giáo dục giới tính, Phương pháp dạy con","Bạn sẽ biết cách sử dụng các ngôn ngữ chính xác khi trả lời các câu hỏi nhạy cảm về giới tính của con.. Bạn sẽ có được một lộ trình giáo dục giới tính cho con theo từng giai đoạn phát triển.. Bạn sẽ giúp con sở hữu được những kiến thức, kỹ năng sống cần thiết để tự bảo vệ bản thân trước những nguy cơ xâm hại tình dục trẻ em.. Bạn sẽ trở thành một nhà tâm lý của con để giúp con gỡ rối mọi vấn đề con gặp phải.. Trẻ nắm được những quy ước, chuẩn mực đạo đức để giúp con hướng đến một cuộc sống lành mạnh, tốt đẹp."
"Thai giáo: Mẹ bầu hạnh phúc, con thông minh",PHẠM THỊ NAM THANH,1.000.000,799.000,9,5.0,5 phần,31 bài giảng,03 giờ 45 phút,hôn nhân và gia đình,"Thai giáo, Mang Thai","Trẻ thừa hưởng những ưu điểm di truyền của cha mẹ nên thường đẹp trai, xinh gái.. Lớn nhanh hơn, nói sớm, nhanh nhẹn, hoạt bát hơn.... Ngoan, ngủ tốt, hiếm khi quấy khóc. Chỉ số IQ, EQ, AQ cao, phẩm chất đạo đức tốt, có ý chí kiên cường.. Dễ thích ứng và nhiều khả năng sáng tạo. Mẹ khỏe mạnh, tự tin, bình an. Và một đứa trẻ hạnh phúc là kết quả tất yếu của 1 người mẹ hạnh phúc.. Biết cách phòng chống, có thể tự điều trị trầm cảm tại nhà. Kết nối khăng khít mối quan hệ trong gia đình, giữa ba mẹ và con, giữa ba và mẹ"
Toán siêu trí tuệ Soroban Online,Nguyễn Thị Hạnh,900.000,399.000,343,4.7,4 phần,41 bài giảng,06 giờ 21 phút,hôn nhân và gia đình,,"Con tự tin và thích học môn toán hơn. Nhạy bén với con số. Thúc đẩy khả năng tính toán với tốc độ cực kì nhanh và kết quả rất chính xác. Giúp con phát triển cả 2 bán cầu não, phát triển tư duy logic, tăng khả năng tưởng tượng, liên tưởng các hình ảnh trực quan của bàn tính soroban thành các con số.. Tăng khả năng tập trung, khả năng ghi nhớ.. Giúp con có được tính bền bỉ, kiên trì khi làm bất cứ việc gì."
4 Tuần Thay Đổi Hình Thể Cải Thiện Sức Khoẻ,Nguyễn Hoàng,799.000,499.000,53,4.0,3 phần,22 bài giảng,02 giờ 08 phút,sức khoẻ và làm đẹp,"Giảm cân, Làm đẹp","Bạn sẽ có kiến thức về tập luyện và dinh dưỡng từ cơ bản tới nâng cao và sở hữu vóc dáng cân đối , săn chắc. Tăng cường sức khỏe, sức bền, sức đề kháng. Giúp xương chắc khỏe, linh hoạt và dẻo dai hơn. Giúp bạn tăng cân, tăng cơ những người có thể trạng gầy yếu. Giảm stress, giải tỏa căng thẳng, mệt mỏi hay cân bằng cuộc sống để bạn luôn vui vẻ.. Gíup bạn có 1 giấc ngủ ngon và sâu hơn ."
Sống Không Kính - Bí quyết để sở hữu thị lực hoàn hảo 10/10,Trần Ngọc Khánh,790.000,490.000,104,5.0,7 phần,31 bài giảng,01 giờ 56 phút,sức khoẻ và làm đẹp,Sức khoẻ,"Bạn sẽ biết cách Khôi phục thị lực 10/10. Bạn cũng sẽ biết cách tập luyện cho những người xung quanh. Bạn cũng sẽ biết cách luyện tập để phòng tránh các tật như Lão thị khi trên 35 tuổi, và đạt thị lực hoàn hảo 10/10 tới năm 80 tuổi. Chữa các tật lác, lé cho mắt"
Massage gia đình cơ bản,Bác sĩ Lê Hải,800.000,599.000,64,4.0,4 phần,25 bài giảng,02 giờ 36 phút,sức khoẻ và làm đẹp,Massage - Trị liệu,"Giúp bạn ngủ ngon giấc, sâu giấc, cơ thể tươi trẻ ngay khi thức giấc. Giúp cơ thể thư giãn và cảm thấy thoải mái rất nhanh chóng. Làm hết đau mỏi cổ vai gáy, tăng cường máu lên não, giúp đầu óc tỉnh táo, sảng khoái. Giúp thư giãn thắt lưng, hết mỏi lưng, làm tăng sức khoẻ vùng lưng. Giúp tăng cường chức năng sinh lý cho cả nam và nữ với những bí kíp cổ truyền phương đông. Là biện pháp dưỡng sinh, chăm sóc cơ thể góp phần phòng chống tăng huyết áp, tai biến mạch não, tiểu đường, giảm trí nhớ..."
Học nhảy Shuffle Dance - nhảy hiện đại cơ bản,Dũng Trần,600.000,399.000,61,5.0,3 phần,12 bài giảng,00 giờ 59 phút,sức khoẻ và làm đẹp,Nhảy,"Toàn bộ các kĩ thuật từ cơ bản đến nâng cao của bộ môn Shuffle Dance một cách bài bản và hiệu quả nhất.. Tự tin nhảy và thể hiện mình  tại các cuộc thi, các bữa tiệc ... với bộ kĩ thuật đầy đủ và mời nhất hiện nay.. Cơ thể linh hoạt, giải tỏa stress hiệu quả. Cải thiện được sức khỏe, duy trì được vóc dáng đẹp và một cơ thể cân đối."
